571	0.29848	0.31864	0.34338	0.274	0.28001	0.2288	0.25269	0.27101
572	0.30236	0.32052	0.34003	0.27097	0.2776	0.22756	0.25234	0.27143
573	0.30637	0.32232	0.33667	0.26793	0.27517	0.22639	0.25202	0.27182
574	0.31051	0.32405	0.3333	0.26489	0.27272	0.22529	0.25175	0.27221
575	0.31477	0.32569	0.32992	0.26182	0.27024	0.22426	0.25154	0.27262
576	0.31916	0.32723	0.32654	0.25873	0.26775	0.22329	0.2514	0.27307
577	0.32365	0.32867	0.32314	0.25558	0.26523	0.22239	0.25135	0.27358
578	0.32826	0.33001	0.31975	0.25237	0.26269	0.22155	0.25139	0.27418
579	0.33298	0.33122	0.31637	0.24909	0.26013	0.22078	0.25154	0.27488
580	0.3378	0.33233	0.313	0.24574	0.25756	0.22007	0.25182	0.27569
581	0.34271	0.3333	0.30965	0.24233	0.25498	0.21943	0.25225	0.27663
582	0.34768	0.33417	0.30633	0.23885	0.25241	0.21887	0.25283	0.27774
583	0.35266	0.33491	0.30305	0.23534	0.24985	0.21837	0.25359	0.27902
584	0.35762	0.33556	0.29982	0.23179	0.2473	0.21794	0.25455	0.28048
585	0.36253	0.3361	0.29666	0.22823	0.24477	0.21756	0.25572	0.28215
586	0.36736	0.33656	0.29358	0.22467	0.24224	0.21722	0.2571	0.28403
587	0.37208	0.33695	0.29059	0.22115	0.23973	0.21693	0.2587	0.28616
588	0.37667	0.33728	0.28771	0.21766	0.23723	0.21668	0.26052	0.28855
589	0.38112	0.33756	0.28493	0.21423	0.23477	0.21646	0.26258	0.29122
590	0.3854	0.3378	0.28228	0.21087	0.23233	0.21629	0.26485	0.29418
591	0.3895	0.33801	0.27976	0.20761	0.22992	0.21615	0.26734	0.29744
592	0.39342	0.33818	0.27737	0.20444	0.22754	0.21604	0.27005	0.30102
593	0.39715	0.33833	0.27511	0.20139	0.22517	0.21596	0.27297	0.30492
594	0.40069	0.33845	0.27299	0.19847	0.22283	0.2159	0.27607	0.30918
595	0.40405	0.33854	0.27101	0.19567	0.2205	0.21587	0.27935	0.3138
596	0.40723	0.33861	0.26915	0.19301	0.21819	0.21584	0.28279	0.31879
597	0.41026	0.33865	0.26741	0.19048	0.2159	0.21583	0.28637	0.32418
598	0.41313	0.33868	0.2658	0.18809	0.21363	0.21582	0.29008	0.32997
599	0.41586	0.3387	0.2643	0.18584	0.21138	0.21582	0.29391	0.33617
600	0.41846	0.33871	0.26291	0.18373	0.20917	0.21582	0.29784	0.34279
601	0.42092	0.33872	0.26162	0.18174	0.207	0.21582	0.30186	0.34983
602	0.42325	0.33874	0.26042	0.17988	0.2049	0.21582	0.30595	0.35729
603	0.42545	0.33876	0.2593	0.17814	0.20287	0.21583	0.31007	0.36515
604	0.42752	0.33879	0.25823	0.1765	0.20093	0.21584	0.31423	0.37339
605	0.42948	0.33883	0.25721	0.17495	0.19909	0.21586	0.3184	0.38199
606	0.43131	0.33887	0.25622	0.1735	0.19736	0.21588	0.32256	0.39091
607	0.43304	0.33892	0.25524	0.17212	0.19574	0.21592	0.32671	0.40009
608	0.43466	0.33897	0.25427	0.17081	0.19425	0.21597	0.33084	0.40949
609	0.43617	0.33904	0.25327	0.16956	0.19286	0.21605	0.33493	0.41907
610	0.43759	0.3391	0.25223	0.16838	0.19159	0.21614	0.33897	0.42879
611	0.43891	0.33917	0.25115	0.16725	0.19043	0.21626	0.34294	0.4386
612	0.44014	0.33925	0.25003	0.16617	0.18938	0.21642	0.34683	0.44846
613	0.44127	0.33933	0.24885	0.16514	0.18843	0.21661	0.3506	0.45832
